Datetime,Open,High,Low,Close,Volume,EMA_21,EMA_44,RSI_14,ATR_14,Engulfing_Signal,Price_Position,Volume_Ratio,Label
2024-11-04 17:30:00+00:00,41823.17188,41884.25,41773.28906,41845.46875,27635308,42041.97582,42179.74199,46.20555766,171.4280134,0,0.2091836104,0.7302051385,
2024-11-04 18:30:00+00:00,41845.26953,41865.69922,41806.82031,41807.64844,25041370,42020.67333,42163.2045,46.14093069,168.4609375,0,0.1692609651,0.66452002,
2024-11-04 19:30:00+00:00,41806.82813,41853,41791.64844,41813.80859,24867875,42001.86744,42147.67579,46.01460528,165.8247768,0,0.1757635484,0.6876024974,
2024-11-04 20:30:00+00:00,41814.26172,41821.85938,41761.17188,41799.82031,43654969,41983.49952,42132.21554,51.96938772,155.2003348,-1,0.160997695,1.138365643,0
2024-11-05 14:30:00+00:00,41835.48828,42122.67969,41772.21094,42077.19922,0,41992.01768,42129.77037,38.85945367,142.5111607,0,0.4537953727,0,
2024-11-05 15:30:00+00:00,42077.16016,42176.57031,42059.53906,42094.87891,32933682,42001.3687,42128.21964,37.41980693,136.9450335,0,0.4931120111,0.928347612,
2024-11-05 16:30:00+00:00,42095.16016,42190.69922,42090.07813,42161.42188,27040594,42015.91899,42129.6953,48.10359481,134.7566964,0,0.6087453228,0.7673476861,
2024-11-05 17:30:00+00:00,42161.48828,42258.83984,42150.66016,42155.35156,24902112,42028.59467,42130.83558,47.00022576,131.9146205,0,0.6015577664,0.7151714208,
2024-11-05 18:30:00+00:00,42154.73828,42201.35156,42101.82813,42153.92969,21841697,42039.98877,42131.86198,54.32395407,125.7248884,0,0.5998741946,0.6444921848,
2024-11-05 19:30:00+00:00,42153.82813,42178.46875,42114,42151.48828,23742791,42050.12509,42132.73426,56.95867034,122.9927455,0,0.5969834464,0.7514555635,
2024-11-05 20:30:00+00:00,42150.92969,42230.01953,42128.60156,42227.73828,37057438,42066.27174,42136.95666,62.0609751,124.6947545,1,0.6872672948,1.107891814,1
2024-11-06 14:30:00+00:00,42850.39844,43624.10938,42850.39844,43610.12109,0,42206.62168,42202.43064,91.23448152,210.4235491,0,0.9929238059,0,
2024-11-06 15:30:00+00:00,43608.71094,43609.30859,43453.78125,43532.42969,62769660,42327.14968,42261.54171,91.61608498,213.780692,0,0.9536223751,2.09995538,
2024-11-06 16:30:00+00:00,43532.26953,43615.67969,43510.60156,43558.71875,41209955,42439.11051,42319.19402,93.07921243,206.5270647,0,0.9669211146,1.371140805,
2024-11-06 17:30:00+00:00,43558.17188,43680.05859,43556.94141,43676.98047,36284828,42551.64414,42379.54008,93.39295928,207.3953683,0,0.9984857394,1.207199413,
2024-11-06 18:30:00+00:00,43676.42188,43711.89063,43640.26172,43662.32813,41356038,42652.61541,42436.55289,94.42961787,208.3060826,0,0.9759940212,1.383443438,
2024-11-06 19:30:00+00:00,43662.75,43769.78125,43635.92188,43727.10938,45726056,42750.29668,42493.91095,94.58179283,213.4852121,0,0.9798952802,1.542199544,
2024-11-06 20:30:00+00:00,43726.85156,43778.78125,43689.37891,43726.71875,65828523,42839.06232,42548.70241,95.18495856,215.5362723,0,0.9755744888,1.998357042,
2024-11-07 14:30:00+00:00,43718.92188,43810.28906,43641.92188,43759.98047,0,42922.78215,42602.53699,94.56241544,202.5290179,1,0.9767411621,0,1
2024-11-07 15:30:00+00:00,43756.01953,43778.66016,43677.96875,43704.25,49083542,42993.82469,42651.50201,91.77649924,201.3618862,0,0.9509756648,1.555796351,
2024-11-07 16:30:00+00:00,43704.66016,43781.92188,43702.39063,43770.37109,32372124,43064.41981,42701.22953,91.77469771,199.8554688,0,0.9815449907,1.018450498,
2024-11-07 17:30:00+00:00,43770.35156,43795,43716.05078,43747.48047,26657339,43126.51624,42747.72957,90.98003809,197.7675781,0,0.9709621202,0.8365327695,
2024-11-07 18:30:00+00:00,43747.71094,43772.53906,43691.96094,43716.28906,28881968,43180.13195,42790.77666,89.60682725,196.4143415,0,0.9565416046,0.9006710534,
2024-11-07 19:30:00+00:00,43717.35938,43823.10156,43646.51172,43779.62891,41739769,43234.63167,42834.72565,90.03819346,204.4229911,0,0.980019928,1.305534366,
2024-11-07 20:30:00+00:00,43779.14844,43806.39063,43716.80078,43727.26172,49575589,43279.41622,42874.39392,87.31361563,203.578125,0,0.9559519214,1.439051449,
2024-11-08 14:30:00+00:00,43768.53125,43981.23828,43733.85938,43957.30078,0,43341.04209,42922.52311,70.25533971,121.9785156,0,0.9897437271,0,
